breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
age,-1,PTS;AST,0.997882172,0.1696943689999999,Cross Measure Correlation,Compound,0.169334985,624,492966,"[0.08968344988950701, 0.18341467522193614]","[-0.004798114621285171, 0.0063868091652622624]","[0.00016703922658325898, -2.594616183167671e-05]","[34.477195739746094, 7.625385284423828]",34.47719573974609,7.625385284423827,"[32.39720627820192, -53.62346250221373]","[-0.0009269529712445891, -1.8328236973797875e-16]","[-0.006671350698923565, 0.02862226753232638]","[-30.240856170654297, 13.598578453063965]"
year,-1,PTS,0.423701745,0.093167406,Trend,Shape,0.039475192,29,215455,"[0.16025810471865684, 0.06630470849369412]","[-0.004798114621285179, -0.00016263451451488864]","[0.00016703922658325827, -2.5946161831677645e-05]","[12.160667419433594, 12.200902938842773]",12.160667419433596,12.200902938842773,"[19.63007448409647, -28.983232615523967]","[-0.0009269529712445883, -6.4626797270677216e-18]","[-0.006671350698923569, 0.028622267532326398]","[-10.6624755859375, 1.3670763969421387]"
year,1967,PTS,1.0,0.093167406,Change Point,Shape,0.093167406,138,215455,"[0.1602581054106644, 0.06630471317711843]","[-0.004798114621285178, -0.00016263451451487945]","[0.00016703922658325822, -2.5946161831677496e-05]","[12.160667419433594, 12.200902938842773]",12.160667419433596,12.200902938842773,"[19.630074570530613, -28.983232218691573]","[-0.0009269529712445868, -2.1541788292758722e-18]","[-0.006671350698923775, 0.028622267532326287]","[-10.987768173217773, 1.6980884075164795]"
year,1989,PTS,0.957322741,0.093167406,Outlier,Shape,0.089191276,163,215455,"[0.1602581142406718, 0.06630477293754719]","[-0.004798114621285188, -0.0014554990852846104]","[0.00016703922658325843, -2.594616183167809e-05]","[12.129920959472656, 12.18298625946045]",12.129920959472654,12.18298625946045,"[19.630074570368304, -28.983232219436395]","[-0.000926952971244585, -2.1541784381569275e-18]","[-0.006671350698923175, 0.028622267532325954]","[-10.987768173217773, 1.6980884075164795]"
year,-1,AST,0.346419243,0.093167406,Trend,Shape,0.032274982,345,215455,"[0.16021446639784442, 0.06600927938159415]","[-0.004798114621285169, -0.001455499085284615]","[0.00016703922658325922, -2.594616183167601e-05]","[11.703124046325684, 12.19916820526123]",11.703124046325685,12.19916820526123,"[19.630074570548008, -28.983232218611253]","[-0.0009269529712445909, -1.0770535035713455e-18]","[-0.0066713506989237665, 0.028622267532326495]","[-10.662476539611816, 1.367077112197876]"
pos_name,PG,AST,0.998068861,0.093167406,Top1,Point,0.092987487,396,215455,"[0.16024215055998164, 0.06619672071745046]","[-0.0047981146212851804, -0.001455499085284613]","[0.00016703922658325898, -2.5946161831677872e-05]","[12.16064453125, 12.20089054107666]",12.16064453125,12.20089054107666,"[19.630074570548082, -28.98323221861107]","[-0.0009269529712445813, -1.0770532298709702e-18]","[-0.006671350698922971, 0.02862226753232618]","[-10.987768173217773, 1.6980884075164795]"
year,1967,AST,1.0,0.093167406,Change Point,Shape,0.093167406,438,215455,"[0.16025808624809582, 0.06630458348713743]","[-0.00479811462128518, -0.0014554990852846115]","[0.00016703922658325838, -2.5946161831677723e-05]","[11.703124046325684, 12.19916820526123]",11.703124046325685,12.19916820526123,"[19.63007457016262, -28.9832322203809]","[-0.000926952971244589, -3.2313037747244234e-18]","[-0.006671350698922971, 0.028622267532326013]","[-10.987768173217773, 1.6980884075164795]"
year,1981,AST,0.969838325,0.093167406,Outlier,Shape,0.0903573209999999,495,215455,"[0.16003699611201747, 0.0648058222687881]","[-0.004798114621285173, -0.0014554990852846139]","[0.00016703922658325898, -2.5946161831676524e-05]","[11.703124046325684, 12.19916820526123]",11.703124046325685,12.19916820526123,"[19.630074570547, -28.98323221861607]","[-0.0009269529712445895, 7.182923040024626e-23]","[-0.006671350698923569, 0.028622267532326537]","[-10.662476539611816, 1.367077112197876]"
pos_name,PG,AST,0.34837040700000005,0.093167406,Attribution,Point,0.032456767000000004,509,215455,"[0.16025810311506983, 0.06630469764080789]","[-0.004798114621285173, -0.0014554990852846145]","[0.00016703922658325903, -2.594616183167698e-05]","[11.703124046325684, 12.19916820526123]",11.703124046325685,12.19916820526123,"[19.630074570528187, -28.9832322187024]","[-0.000926952971244587, 3.2314473427973872e-18]","[-0.006671350698923175, 0.028622267532326287]","[-10.662476539611816, 1.367077112197876]"
name,-1,PTS;AST,0.622886732,0.093167406,Clustering,Compound Shape,0.07413759,552,215455,"[0.16025806682450192, 0.06630445203053334]","[-0.0047981146212851804, -0.0001626345145148859]","[0.00016703922658325908, -2.5946161831677144e-05]","[12.160667419433594, 12.200902938842773]",12.160667419433596,12.200902938842773,"[19.630074570546398, -28.983232218618774]","[-0.0009269529712445883, 3.231447205678731e-18]","[-0.006671350698923172, 0.02862226753232627]","[-10.662474632263184, 1.36707603931427]"
year,-1,PTS,0.7732160570000001,0.182663424,Trend,Shape,0.141238293,30,492965,"[0.016580503961667267, 0.13921410252356867]","[-0.004798114621285174, 0.007837528639544794]","[0.00016703922658325865, -2.5946161831677764e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445811, -1.0067975774056911e-18]","[-0.00667135069892337, 0.028622267532326242]","[-2.459076166152954, 37.13304138183594]"
age,24,PTS,0.8487800990000001,0.182663424,Top1,Point,0.15504108,89,492965,"[0.016865737236177798, 0.1399213230611629]","[-0.004798114621285178, 0.007837528639544795]","[0.00016703922658325876, -2.5946161831677564e-05]","[37.84690475463867, -12.660102844238281]",37.84690475463867,-12.66010284423828,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445837, 6.0408061763221116e-18]","[-0.006671350698923965, 0.02862226753232674]","[-2.825700283050537, 36.65536117553711]"
year,1968,PTS,1.0,0.182663424,Change Point,Shape,0.182663424,126,492965,"[0.016581011311100496, 0.13921536619837335]","[-0.004798114621285168, 0.007837528639544802]","[0.00016703922658325922, -2.5946161831676683e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445828, 5.034005647341349e-18]","[-0.006671350698923569, 0.028622267532326395]","[-2.8195457458496094, 36.24688720703125]"
year,2008,PTS,0.924435641,0.182663424,Outlier,Shape,0.16886058,184,492965,"[0.016581011937771197, 0.13921536775923105]","[-0.004798114621285174, 0.007837528639544797]","[0.00016703922658325857, -2.5946161831677577e-05]","[37.84690475463867, -12.660102844238281]",37.84690475463867,-12.66010284423828,"[38.94455649269963, 1.0552636884428446]","[-0.000926952971244583, 1.0068034916273962e-18]","[-0.006671350698924373, 0.028622267532326818]","[-2.4545741081237793, 37.1495475769043]"
year,-1,AST,0.668699512,0.182663424,Trend,Shape,0.122146943,348,492965,"[0.016581014220368673, 0.13921537344452783]","[-0.004798114621285185, 0.0078375286395448]","[0.00016703922658325917, -2.5946161831677845e-05]","[37.84690475463867, -12.660102844238281]",37.84690475463867,-12.66010284423828,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445821, 1.0068034829493107e-18]","[-0.0066713506989241715, 0.02862226753232669]","[-2.4545741081237793, 37.1495475769043]"
age,24,AST,0.830122626,0.182663424,Top1,Point,0.151633042,387,492965,"[0.016579585323336272, 0.13921181437192984]","[-0.004798114621285178, 0.007837528639544813]","[0.00016703922658325898, -2.594616183167736e-05]","[37.84690475463867, -12.660102844238281]",37.84690475463867,-12.66010284423828,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445813, 3.0204045847958338e-18]","[-0.006671350698923971, 0.02862226753232674]","[-2.459076166152954, 37.13304138183594]"
year,1968,AST,1.0,0.182663424,Change Point,Shape,0.182663424,426,492965,"[0.01658097613920774, 0.1392152785951906]","[-0.00479811462128518, 0.007837528639544794]","[0.00016703922658325954, -2.5946161831677428e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.000926952971244582, 6.040806205393751e-18]","[-0.006671350698922767, 0.0286222675323259]","[-2.420606851577759, 36.05146026611328]"
year,2008,AST,0.894754312,0.182663424,Outlier,Shape,0.163438887,496,492965,"[0.01658095819255109, 0.139215233895126]","[-0.004798114621285177, 0.007837528639544808]","[0.0001670392265832587, -2.5946161831676818e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445832, 6.040806174828376e-18]","[-0.006671350698923166, 0.02862226753232619]","[-2.4270880222320557, 36.538673400878906]"
year,-1,PTS;AST,0.8065300679999999,0.182663424,Clustering,Compound Shape,0.124862883,590,492965,"[0.016865772357450296, 0.1399214098367857]","[-0.004798114621285166, 0.007837528639544808]","[0.00016703922658325865, -2.594616183167705e-05]","[38.06023406982422, -12.367509841918945]",38.06023406982422,-12.367509841918945,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445828, 2.0136040119132216e-18]","[-0.006671350698924166, 0.028622267532326832]","[-2.8257009983062744, 36.65538024902344]"
name,-1,PTS;AST,0.839326591,0.182663424,Clustering,Compound Shape,0.162038055,593,492965,"[0.016581011334741557, 0.1392153662572567]","[-0.004798114621285174, 0.007837528639544795]","[0.00016703922658325873, -2.5946161831677184e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445806, 4.0272051461395876e-18]","[-0.006671350698924373, 0.028622267532326856]","[-2.420606851577759, 36.05146026611328]"
team_name,-1,PTS;AST,0.754795778,0.182663424,Clustering,Compound Shape,0.099380695,598,492965,"[0.01686578717290218, 0.13992144644193724]","[-0.0047981146212851674, 0.007837528639544789]","[0.00016703922658325884, -2.5946161831676845e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445815, 1.006800838672463e-17]","[-0.006671350698923169, 0.02862226753232593]","[-2.4267542362213135, 36.501670837402344]"
name,-1,PTS;AST,0.882362491,0.182663424,Cross Measure Correlation,Compound,0.161175354,612,492965,"[0.016581013810577708, 0.1392153724238559]","[-0.00479811462128517, 0.007837528639544802]","[0.00016703922658325968, -2.5946161831676266e-05]","[38.06023406982422, -12.367509841918945]",38.06023406982422,-12.367509841918945,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445829, 5.034005648382631e-18]","[-0.006671350698924169, 0.028622267532326797]","[-2.4476161003112793, 37.158416748046875]"
age,-1,PTS;AST,0.998351023,0.182663424,Cross Measure Correlation,Compound,0.182362217,617,492965,"[0.016865787573262757, 0.13992144743112495]","[-0.004798114621285168, 0.007837528639544789]","[0.00016703922658325903, -2.5946161831678333e-05]","[38.06023406982422, -12.367509841918945]",38.06023406982422,-12.367509841918945,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445821, 5.034005667492247e-18]","[-0.006671350698922974, 0.028622267532326152]","[-2.8256983757019043, 36.65534973144531]"
year,-1,PTS;AST,0.968173702,0.182663424,Cross Measure Correlation,Compound,0.176849924,620,492965,"[0.01658051885459716, 0.1392141396183204]","[-0.004798114621285179, 0.007837528639544795]","[0.0001670392265832591, -2.594616183167632e-05]","[38.0658073425293, -13.20663833618164]",38.0658073425293,-13.20663833618164,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445822, 7.047606755338595e-18]","[-0.006671350698923166, 0.028622267532326134]","[-2.420606851577759, 36.05146026611328]"
team_name,-1,PTS;AST,0.984645099,0.182663424,Cross Measure Correlation,Compound,0.179858646,641,492965,"[0.01686578765336577, 0.13992144762903858]","[-0.004798114621285176, 0.007837528639544792]","[0.0001670392265832591, -2.594616183167802e-05]","[38.06023406982422, -12.367509841918945]",38.06023406982422,-12.367509841918945,"[38.94455649269963, 1.0552636884428446]","[-0.0009269529712445796, 9.061207873606849e-18]","[-0.0066713506989235765, 0.028622267532326377]","[-2.420606851577759, 36.05146026611328]"
year,-1,PTS,0.7809783840000001,0.920421494,Trend,Shape,0.7188292909999999,31,156899,"[-0.8154421624514073, -0.06581689875353328]","[0.005403448338220125, -7.151350400785618e-18]","[0.00016703922658325976, -2.5946161831675737e-05]","[13.555074691772461, -33.92906188964844]",13.555074691772461,-33.929061889648445,"[63.88579782179429, 84.81263788201277]","[0.01190241933181222, 0.015230696068533127]","[-0.006671322219766983, 0.028622105016699723]","[-36.4046516418457, -4.078976631164551]"
pos_name,SG,PTS,0.059955949,0.920421494,Top1,Point,0.055184744,81,156899,"[-0.8154423430268566, -0.06581550020311981]","[0.0054034483382201185, -1.8818405707954716e-18]","[0.00016703922658325965, -2.5946161831676212e-05]","[13.657279014587402, -33.01698684692383]",13.657279014587402,-33.01698684692383,"[63.88579782179418, 84.81263788201284]","[0.011902419331812217, 0.015230696068533126]","[-0.006671322219767176, 0.028622105016699907]","[-37.85801696777344, -4.723289489746094]"
age,24,PTS,0.939597401,0.920421494,Top1,Point,0.8648256440000001,93,156899,"[-0.815441826491674, -0.06581950064647445]","[0.005403448338220114, -5.645205913182257e-18]","[0.0001670392265832593, -2.5946161831677428e-05]","[14.437901496887207, -32.71018981933594]",14.437901496887207,-32.710189819335945,"[63.88579782179429, 84.81263788201277]","[0.011902419331812217, 0.015230696068533106]","[-0.006671322219767179, 0.028622105016699876]","[-37.537513732910156, -3.3132522106170654]"
year,1968,PTS,1.0,0.920421494,Change Point,Shape,0.920421494,147,156899,"[-0.8154422007670522, -0.06581660200347395]","[0.005403448338220115, -3.3872458448133324e-18]","[0.00016703922658325879, -2.5946161831677415e-05]","[12.738275527954102, -33.804107666015625]",12.738275527954102,-33.804107666015625,"[63.88579782179429, 84.81263788201277]","[0.011902419331812209, 0.015230696068533115]","[-0.006671322219766377, 0.028622105016699595]","[-35.95135498046875, -5.141469478607178]"
year,2014,PTS,0.8799063909999999,0.920421494,Outlier,Shape,0.809884755,197,156899,"[-0.8154422331270715, -0.06581635137765525]","[0.005403448338220121, -5.6457972840028045e-18]","[0.0001670392265832591, -2.5946161831677415e-05]","[13.757094383239746, -33.894309997558594]",13.757094383239744,-33.894309997558594,"[63.88579782179429, 84.81263788201277]","[0.011902419331812217, 0.015230696068533115]","[-0.006671322219767977, 0.028622105016700292]","[-37.091209411621094, -5.869225025177002]"
team_name,TOT,PTS,0.077718114,0.920421494,Attribution,Point,0.071533423,222,156899,"[-0.8154420628898713, -0.06581766983749826]","[0.0054034483382201185, -4.1400963246248156e-18]","[0.00016703922658325876, -2.5946161831677967e-05]","[13.589810371398926, -33.19265365600586]",13.589810371398926,-33.19265365600586,"[63.88579782179429, 84.81263788201277]","[0.01190241933181222, 0.015230696068533108]","[-0.006671322219767379, 0.02862210501670016]","[-37.494564056396484, -4.5068159103393555]"
year,2014,PTS,0.0557009179999999,0.920421494,Attribution,Point,0.051268322000000005,223,156899,"[-0.8154404384423101, -0.0658302491894324]","[0.005403448338220121, -7.151202558091015e-18]","[0.0001670392265832596, -2.5946161831676723e-05]","[14.132242202758789, -32.00641632080078]",14.132242202758787,-32.00641632080078,"[63.88579782179429, 84.81263788201277]","[0.011902419331812212, 0.015230696068533124]","[-0.006671322219767774, 0.028622105016700386]","[-37.35197830200195, -4.464648246765137]"
pos_name,SG,PTS,0.174042952,0.920421494,Attribution,Point,0.160192874,228,156899,"[-0.8154421170444663, -0.06581725042257786]","[0.005403448338220112, 2.965172859220103e-18]","[0.00016703922658325865, -2.5946161831676723e-05]","[12.813796997070312, -32.46258544921875]",12.813796997070312,-32.46258544921875,"[63.88579782179429, 84.81263788201277]","[0.011902419331812216, 0.01523069606853313]","[-0.006671322219766179, 0.02862210501669938]","[-36.97008514404297, -4.181817054748535]"
age,24,PTS,0.096055144,0.920421494,Attribution,Point,0.08841122,230,156899,"[-0.8154412063997496, -0.06582430269313488]","[0.0054034483382201124, 5.641817301665304e-18]","[0.00016703922658325824, -2.5946161831677804e-05]","[13.68457317352295, -32.683631896972656]",13.68457317352295,-32.683631896972656,"[63.88579782179418, 84.81263788201284]","[0.011902419331812228, 0.015230696068533106]","[-0.00667132221976678, 0.02862210501669982]","[-37.81646728515625, -5.687322616577148]"
