name,year,team_name,age,lg_name,pos_name,PTS,AST,cid
Derek Anderson,1998,Cleveland Cavaliers,23,NBA,SF,770,227,385
Derek Anderson,1999,Cleveland Cavaliers,24,NBA,SG,409,145,386
Derek Anderson,2000,Los Angeles Clippers,25,NBA,SG,1080,220,387
Derek Anderson,2001,San Antonio Spurs,26,NBA,SG,1269,301,388
Derek Anderson,2002,Portland Trail Blazers,27,NBA,SG,757,216,389
Derek Anderson,2003,Portland Trail Blazers,28,NBA,PG,1057,325,390
Derek Anderson,2004,Portland Trail Blazers,29,NBA,SG,694,228,391
Derek Anderson,2005,Portland Trail Blazers,30,NBA,SG,432,143,392
Derek Anderson,2006,TOT,31,NBA,SG,349,101,393
Derek Anderson,2007,Charlotte Hornets,32,NBA,SF,399,133,394
Derek Anderson,2008,Charlotte Hornets,33,NBA,SG,141,44,395
Dwight Anderson,1983,Denver Nuggets,22,NBA,PG,21,3,396
Eric Anderson,1993,New York Knicks,22,NBA,PF,21,3,397
Eric Anderson,1994,New York Knicks,23,NBA,PF,21,2,398
Greg Anderson,1988,San Antonio Spurs,23,NBA,PF,957,79,399
Greg Anderson,1989,San Antonio Spurs,24,NBA,PF,1127,61,400
Greg Anderson,1990,Milwaukee Bucks,25,NBA,PF,529,24,401
Greg Anderson,1991,TOT,26,NBA,PF,292,16,402
Greg Anderson,1992,Denver Nuggets,27,NBA,PF,945,78,403
Greg Anderson,1994,Detroit Pistons,29,NBA,PF,491,51,404
Greg Anderson,1995,Atlanta Hawks,30,NBA,PF,148,17,405
Greg Anderson,1996,San Antonio Spurs,31,NBA,PF,54,10,406
Greg Anderson,1997,San Antonio Spurs,32,NBA,C,322,34,407
Greg Anderson,1998,Atlanta Hawks,33,NBA,C,88,15,408
J.J. Anderson,1983,TOT,22,NBA,SF,480,67,409
J.J. Anderson,1984,Utah Jazz,23,NBA,SF,122,22,410
J.J. Anderson,1985,Utah Jazz,24,NBA,SF,149,21,411
James Anderson,2011,San Antonio Spurs,21,NBA,SF,94,18,412
James Anderson,2012,San Antonio Spurs,22,NBA,SG,190,41,413
James Anderson,2013,TOT,23,NBA,SG,149,42,414
James Anderson,2014,Philadelphia 76ers,24,NBA,SG,810,149,415
Jerome Anderson,1976,Boston Celtics,22,NBA,SG,61,6,416
Jerome Anderson,1977,Indiana Pacers,23,NBA,SG,66,10,417
Kenny Anderson,1992,Brooklyn Nets,21,NBA,PG,450,203,418
Kenny Anderson,1993,Brooklyn Nets,22,NBA,PG,927,449,419
Kenny Anderson,1994,Brooklyn Nets,23,NBA,PG,1538,784,420
Kenny Anderson,1995,Brooklyn Nets,24,NBA,PG,1267,680,421
Kenny Anderson,1996,TOT,25,NBA,PG,1050,575,422
Kenny Anderson,1997,Portland Trail Blazers,26,NBA,PG,1436,584,423
Kenny Anderson,1998,TOT,27,NBA,PG,746,345,424
Kenny Anderson,1999,Boston Celtics,28,NBA,PG,412,193,425
Kenny Anderson,2000,Boston Celtics,29,NBA,PG,1149,420,426
Kenny Anderson,2001,Boston Celtics,30,NBA,PG,246,134,427
Kenny Anderson,2002,Boston Celtics,31,NBA,PG,731,403,428
Kenny Anderson,2003,TOT,32,NBA,PG,372,198,429
Kenny Anderson,2004,Indiana Pacers,33,NBA,PG,262,125,430
Kenny Anderson,2005,TOT,34,NBA,PG,203,103,431
Kim Anderson,1979,Portland Trail Blazers,23,NBA,SF,63,15,432
Kyle Anderson,2015,San Antonio Spurs,21,NBA,SF,70,28,433
Michael Anderson,1989,San Antonio Spurs,22,NBA,PG,204,153,434
Nick Anderson,1990,Orlando Magic,22,NBA,SG,931,124,435
Nick Anderson,1991,Orlando Magic,23,NBA,SG,990,106,436
Nick Anderson,1992,Orlando Magic,24,NBA,SG,1196,163,437
Nick Anderson,1993,Orlando Magic,25,NBA,SG,1574,265,438
Nick Anderson,1994,Orlando Magic,26,NBA,SG,1277,294,439
Nick Anderson,1995,Orlando Magic,27,NBA,SG,1200,314,440
Nick Anderson,1996,Orlando Magic,28,NBA,SG,1134,279,441
Nick Anderson,1997,Orlando Magic,29,NBA,SG,757,182,442
Nick Anderson,1998,Orlando Magic,30,NBA,SF,890,119,443
Nick Anderson,1999,Orlando Magic,31,NBA,SF,701,91,444
Nick Anderson,2000,Sacramento Kings,32,NBA,SG,781,123,445
Nick Anderson,2001,Sacramento Kings,33,NBA,SG,38,13,446
Nick Anderson,2002,Memphis Grizzlies,34,NBA,SG,60,14,447
Richard Anderson,1983,Los Angeles Clippers,22,NBA,C,403,120,448
Richard Anderson,1984,Denver Nuggets,23,NBA,PF,663,193,449
Richard Anderson,1987,Houston Rockets,26,NBA,PF,144,33,450
Richard Anderson,1988,TOT,27,NBA,PF,448,112,451
Richard Anderson,1989,Portland Trail Blazers,28,NBA,PF,371,98,452
Richard Anderson,1990,Charlotte Hornets,29,NBA,PF,231,55,453
Ron Anderson,1985,Cleveland Cavaliers,26,NBA,SF,210,34,454
Ron Anderson,1986,TOT,27,NBA,SF,707,144,455
Ron Anderson,1987,Indiana Pacers,28,NBA,SF,363,54,456
Ron Anderson,1988,Indiana Pacers,29,NBA,SF,542,78,457
Ron Anderson,1989,Philadelphia 76ers,30,NBA,SF,1330,139,458
Ron Anderson,1990,Philadelphia 76ers,31,NBA,SF,926,143,459
Ron Anderson,1991,Philadelphia 76ers,32,NBA,SF,1198,115,460
Ron Anderson,1992,Philadelphia 76ers,33,NBA,SF,1123,135,461
Ron Anderson,1993,Philadelphia 76ers,34,NBA,SF,561,93,462
Ron Anderson,1994,TOT,35,NBA,SF,96,17,463
Ryan Anderson,2009,Brooklyn Nets,20,NBA,PF,487,52,464
Ryan Anderson,2010,Orlando Magic,21,NBA,PF,487,37,465
Ryan Anderson,2011,Orlando Magic,22,NBA,PF,681,52,466
Ryan Anderson,2012,Orlando Magic,23,NBA,PF,980,54,467
Ryan Anderson,2013,New Orleans Pelicans,24,NBA,PF,1309,97,468
Ryan Anderson,2014,New Orleans Pelicans,25,NBA,PF,436,17,469
Ryan Anderson,2015,New Orleans Pelicans,26,NBA,PF,704,46,470
Shandon Anderson,1997,Utah Jazz,23,NBA,SG,386,49,471
Shandon Anderson,1998,Utah Jazz,24,NBA,SG,681,89,472
Shandon Anderson,1999,Utah Jazz,25,NBA,SG,427,56,473
Shandon Anderson,2000,Houston Rockets,26,NBA,SF,1009,239,474
Shandon Anderson,2001,Houston Rockets,27,NBA,SG,710,189,475
Shandon Anderson,2002,New York Knicks,28,NBA,SG,411,76,476
Shandon Anderson,2003,New York Knicks,29,NBA,SF,687,87,477
Shandon Anderson,2004,New York Knicks,30,NBA,SG,635,122,478
Shandon Anderson,2005,TOT,31,NBA,SF,255,70,479
Shandon Anderson,2006,Miami Heat,32,NBA,SF,126,30,480
Willie Anderson,1989,San Antonio Spurs,22,NBA,SF,1508,372,481
Willie Anderson,1990,San Antonio Spurs,23,NBA,SG,1288,364,482
Willie Anderson,1991,San Antonio Spurs,24,NBA,SG,1083,358,483
Willie Anderson,1992,San Antonio Spurs,25,NBA,SG,744,302,484
Willie Anderson,1993,San Antonio Spurs,26,NBA,SG,183,79,485
Willie Anderson,1994,San Antonio Spurs,27,NBA,SG,955,347,486
Willie Anderson,1995,San Antonio Spurs,28,NBA,SG,185,52,487
Willie Anderson,1996,TOT,29,NBA,SG,742,197,488
Willie Anderson,1997,Miami Heat,30,NBA,SG,83,34,489
Wally Anderzunas,1970,Sacramento Kings,24,NBA,SF,159,9,490
Martynas Andriuskevicius,2006,Cleveland Cavaliers,19,NBA,C,0,0,491
Don Anielak,1955,New York Knicks,24,NBA,no pos,3,0,492
Michael Ansley,1990,Orlando Magic,22,NBA,SF,626,40,493
Michael Ansley,1991,Orlando Magic,23,NBA,SF,379,25,494
Michael Ansley,1992,TOT,24,NBA,SF,21,2,495
Chris Anstey,1998,Dallas Mavericks,23,NBA,C,240,35,496
Chris Anstey,1999,Dallas Mavericks,24,NBA,C,134,27,497
Chris Anstey,2000,Chicago Bulls,25,NBA,C,439,65,498
Giannis Antetokounmpo,2014,Milwaukee Bucks,19,NBA,SF,525,150,499
Giannis Antetokounmpo,2015,Milwaukee Bucks,20,NBA,SG,547,112,500
Carmelo Anthony,2004,Denver Nuggets,19,NBA,SF,1725,227,501
Carmelo Anthony,2005,Denver Nuggets,20,NBA,SF,1558,194,502
Carmelo Anthony,2006,Denver Nuggets,21,NBA,SF,2122,216,503
Carmelo Anthony,2007,Denver Nuggets,22,NBA,SF,1881,249,504
Carmelo Anthony,2008,Denver Nuggets,23,NBA,SF,1978,259,505
Carmelo Anthony,2009,Denver Nuggets,24,NBA,SF,1504,222,506
Carmelo Anthony,2010,Denver Nuggets,25,NBA,SF,1943,222,507
Carmelo Anthony,2011,TOT,26,NBA,SF,1970,221,508
Carmelo Anthony,2012,New York Knicks,27,NBA,SF,1245,200,509
Carmelo Anthony,2013,New York Knicks,28,NBA,PF,1920,171,510
Carmelo Anthony,2014,New York Knicks,29,NBA,PF,2112,242,511
Carmelo Anthony,2015,New York Knicks,30,NBA,SF,898,112,512
Greg Anthony,1992,New York Knicks,24,NBA,PG,447,314,513
Greg Anthony,1993,New York Knicks,25,NBA,PG,459,398,514
Greg Anthony,1994,New York Knicks,26,NBA,PG,628,365,515
Greg Anthony,1995,New York Knicks,27,NBA,PG,372,160,516
Greg Anthony,1996,Memphis Grizzlies,28,NBA,PG,967,476,517
Greg Anthony,1997,Memphis Grizzlies,29,NBA,PG,616,407,518
Greg Anthony,1998,Oklahoma City Thunder,30,NBA,PG,419,205,519
Greg Anthony,1999,Portland Trail Blazers,31,NBA,PG,319,100,520
Greg Anthony,2000,Portland Trail Blazers,32,NBA,PG,514,208,521
Greg Anthony,2001,Portland Trail Blazers,33,NBA,PG,282,82,522
Greg Anthony,2002,TOT,34,NBA,PG,474,282,523
Joel Anthony,2008,Miami Heat,25,NBA,PF,85,3,524
Joel Anthony,2009,Miami Heat,26,NBA,C,144,27,525
Joel Anthony,2010,Miami Heat,27,NBA,C,218,12,526
Joel Anthony,2011,Miami Heat,28,NBA,C,153,24,527
Joel Anthony,2012,Miami Heat,29,NBA,C,219,9,528
Joel Anthony,2013,Miami Heat,30,NBA,C,87,13,529
Joel Anthony,2014,TOT,31,NBA,C,28,2,530
Joel Anthony,2015,Detroit Pistons,32,NBA,C,28,2,531
Pero Antic,2014,Atlanta Hawks,31,NBA,PF,352,58,532
Pero Antic,2015,Atlanta Hawks,32,NBA,PF,224,34,533
Rafael Araujo,2005,Toronto Raptors,24,NBA,C,196,16,534
Rafael Araujo,2006,Toronto Raptors,25,NBA,C,121,15,535
Rafael Araujo,2007,Utah Jazz,26,NBA,C,72,10,536
Stacey Arceneaux,1962,Atlanta Hawks,25,NBA,no pos,50,4,537
Robert Archibald,2003,Memphis Grizzlies,22,NBA,PF,19,3,538
Robert Archibald,2004,TOT,23,NBA,PF,32,13,539
Tiny Archibald,1971,Sacramento Kings,22,NBA,PG,1308,450,540
Tiny Archibald,1972,Sacramento Kings,23,NBA,PG,2145,701,541
Tiny Archibald,1973,Sacramento Kings,24,NBA,PG,2719,910,542
Tiny Archibald,1974,Sacramento Kings,25,NBA,PG,617,266,543
Tiny Archibald,1975,Sacramento Kings,26,NBA,PG,2170,557,544
Tiny Archibald,1976,Sacramento Kings,27,NBA,PG,1935,615,545
Tiny Archibald,1977,Brooklyn Nets,28,NBA,PG,697,254,546
Tiny Archibald,1979,Boston Celtics,30,NBA,PG,760,324,547
Tiny Archibald,1980,Boston Celtics,31,NBA,PG,1131,671,548
Tiny Archibald,1981,Boston Celtics,32,NBA,PG,1106,618,549
Tiny Archibald,1982,Boston Celtics,33,NBA,PG,858,541,550
Tiny Archibald,1983,Boston Celtics,34,NBA,PG,695,409,551
Tiny Archibald,1984,Milwaukee Bucks,35,NBA,PG,340,160,552
Jim Ard,1971,Brooklyn Nets,22,ABA,C,427,40,553
Jim Ard,1972,Brooklyn Nets,23,ABA,C,397,34,554
Jim Ard,1973,Brooklyn Nets,24,ABA,C,140,14,555
Jim Ard,1974,Memphis Sounds,25,ABA,C,174,41,556
Jim Ard,1975,Boston Celtics,26,NBA,C,226,40,557
Jim Ard,1976,Boston Celtics,27,NBA,C,285,48,558
Jim Ard,1977,Boston Celtics,28,NBA,C,241,53,559
Jim Ard,1978,TOT,29,NBA,C,19,8,560
Gilbert Arenas,2002,Golden State Warriors,20,NBA,PG,511,174,561
Gilbert Arenas,2003,Golden State Warriors,21,NBA,PG,1497,514,562
Gilbert Arenas,2004,Washington Wizards,22,NBA,PG,1078,275,563
Gilbert Arenas,2005,Washington Wizards,23,NBA,PG,2038,411,564
Gilbert Arenas,2006,Washington Wizards,24,NBA,PG,2346,484,565
Gilbert Arenas,2007,Washington Wizards,25,NBA,PG,2105,443,566
Gilbert Arenas,2008,Washington Wizards,26,NBA,PG,252,66,567
Gilbert Arenas,2009,Washington Wizards,27,NBA,PG,26,20,568
Gilbert Arenas,2010,Washington Wizards,28,NBA,PG,722,230,569
Gilbert Arenas,2011,TOT,29,NBA,PG,755,274,570
Gilbert Arenas,2012,Memphis Grizzlies,30,NBA,PG,72,18,571
Trevor Ariza,2005,New York Knicks,19,NBA,SF,468,85,572
Trevor Ariza,2006,TOT,20,NBA,SF,264,61,573
Trevor Ariza,2007,Orlando Magic,21,NBA,SG,506,65,574
Trevor Ariza,2008,TOT,22,NBA,SF,192,44,575
Trevor Ariza,2009,Los Angeles Lakers,23,NBA,SF,729,145,576
Trevor Ariza,2010,Houston Rockets,24,NBA,SF,1072,276,577
Trevor Ariza,2011,New Orleans Pelicans,25,NBA,SF,826,162,578
Trevor Ariza,2012,New Orleans Pelicans,26,NBA,SF,444,135,579
Trevor Ariza,2013,Washington Wizards,27,NBA,SF,530,113,580
Trevor Ariza,2014,Washington Wizards,28,NBA,SF,1107,191,581
Trevor Ariza,2015,Houston Rockets,29,NBA,SF,592,106,582
Paul Arizin,1951,Golden State Warriors,22,NBA,SF,1121,138,583
Paul Arizin,1952,Golden State Warriors,23,NBA,SF,1674,170,584
Paul Arizin,1955,Golden State Warriors,26,NBA,SF,1512,210,585
Paul Arizin,1956,Golden State Warriors,27,NBA,SF,1741,189,586
Paul Arizin,1957,Golden State Warriors,28,NBA,SF,1817,150,587
Paul Arizin,1958,Golden State Warriors,29,NBA,SF,1406,135,588
Paul Arizin,1959,Golden State Warriors,30,NBA,SF,1851,119,589
Paul Arizin,1960,Golden State Warriors,31,NBA,SF,1606,165,590
Paul Arizin,1961,Golden State Warriors,32,NBA,SF,1832,188,591
Paul Arizin,1962,Golden State Warriors,33,NBA,SF,1706,201,592
Joe Arlauckas,1988,Sacramento Kings,22,NBA,SF,34,8,593
B.J. Armstrong,1990,Chicago Bulls,22,NBA,PG,452,199,594
B.J. Armstrong,1991,Chicago Bulls,23,NBA,PG,720,301,595
B.J. Armstrong,1992,Chicago Bulls,24,NBA,PG,809,266,596
B.J. Armstrong,1993,Chicago Bulls,25,NBA,PG,1009,330,597
B.J. Armstrong,1994,Chicago Bulls,26,NBA,PG,1212,323,598
B.J. Armstrong,1995,Chicago Bulls,27,NBA,PG,1150,244,599
B.J. Armstrong,1996,Golden State Warriors,28,NBA,PG,1012,401,600
B.J. Armstrong,1997,Golden State Warriors,29,NBA,PG,389,126,601
B.J. Armstrong,1998,TOT,30,NBA,PG,261,150,602
B.J. Armstrong,1999,TOT,31,NBA,PG,105,61,603
B.J. Armstrong,2000,Chicago Bulls,32,NBA,PG,201,78,604
Bob Armstrong,1957,Golden State Warriors,23,NBA,no pos,28,3,605
Brandon Armstrong,2002,Brooklyn Nets,21,NBA,SG,64,8,606
Brandon Armstrong,2003,Brooklyn Nets,22,NBA,SG,24,2,607
Brandon Armstrong,2004,Brooklyn Nets,23,NBA,SG,151,14,608
Curly Armstrong,1949,Detroit Pistons,30,BAA,no pos,380,105,609
Curly Armstrong,1950,Detroit Pistons,31,NBA,no pos,458,176,610
Curly Armstrong,1951,Detroit Pistons,32,NBA,no pos,202,77,611
Darrell Armstrong,1995,Orlando Magic,26,NBA,PG,10,3,612
Darrell Armstrong,1996,Orlando Magic,27,NBA,PG,42,5,613
Darrell Armstrong,1997,Orlando Magic,28,NBA,PG,411,175,614
Darrell Armstrong,1998,Orlando Magic,29,NBA,PG,442,236,615
Darrell Armstrong,1999,Orlando Magic,30,NBA,PG,690,335,616
Darrell Armstrong,2000,Orlando Magic,31,NBA,PG,1330,501,617
Darrell Armstrong,2001,Orlando Magic,32,NBA,PG,1189,524,618
Darrell Armstrong,2002,Orlando Magic,33,NBA,PG,1015,453,619
Darrell Armstrong,2003,Orlando Magic,34,NBA,PG,769,323,620
Darrell Armstrong,2004,New Orleans Pelicans,35,NBA,PG,840,311,621
Darrell Armstrong,2005,TOT,36,NBA,PG,264,178,622
Darrell Armstrong,2006,Dallas Mavericks,37,NBA,PG,130,86,623
Darrell Armstrong,2007,Indiana Pacers,38,NBA,PG,457,191,624
Darrell Armstrong,2008,Brooklyn Nets,39,NBA,PG,123,73,625
Hilton Armstrong,2007,New Orleans Pelicans,22,NBA,C,176,10,626
Hilton Armstrong,2008,New Orleans Pelicans,23,NBA,C,178,23,627
Hilton Armstrong,2009,New Orleans Pelicans,24,NBA,C,338,29,628
Hilton Armstrong,2010,TOT,25,NBA,C,71,21,629
Hilton Armstrong,2011,TOT,26,NBA,C,92,14,630
Hilton Armstrong,2014,Golden State Warriors,29,NBA,C,25,5,631
Tate Armstrong,1978,Chicago Bulls,22,NBA,SG,284,74,632
Tate Armstrong,1979,Chicago Bulls,23,NBA,SG,66,31,633
Jesse Arnelle,1956,Detroit Pistons,22,NBA,PF,147,18,634
Jay Arnette,1964,Sacramento Kings,25,NBA,PG,184,71,635
Jay Arnette,1965,Sacramento Kings,26,NBA,SG,238,68,636
Jay Arnette,1966,Sacramento Kings,27,NBA,no pos,2,0,637
Bob Arnzen,1970,Brooklyn Nets,22,ABA,SF,40,5,638
Bob Arnzen,1971,Sacramento Kings,23,NBA,SF,301,24,639
Bob Arnzen,1973,Indiana Pacers,25,ABA,SF,46,3,640
Bob Arnzen,1974,Indiana Pacers,26,ABA,SF,56,3,641
Carlos Arroyo,2002,TOT,22,NBA,PG,111,70,642
Carlos Arroyo,2003,Utah Jazz,23,NBA,PG,121,53,643
Carlos Arroyo,2004,Utah Jazz,24,NBA,PG,897,355,644
Carlos Arroyo,2005,TOT,25,NBA,PG,461,280,645
Carlos Arroyo,2006,TOT,26,NBA,PG,449,232,646
Carlos Arroyo,2007,Orlando Magic,27,NBA,PG,552,202,647
Carlos Arroyo,2008,Orlando Magic,28,NBA,PG,430,219,648
Carlos Arroyo,2010,Miami Heat,30,NBA,PG,439,225,649
Carlos Arroyo,2011,TOT,31,NBA,PG,310,125,650
Darrell Arthur,2009,Memphis Grizzlies,20,NBA,PF,422,43,651
Darrell Arthur,2010,Memphis Grizzlies,21,NBA,PF,143,15,652
Darrell Arthur,2011,Memphis Grizzlies,22,NBA,PF,729,53,653
Darrell Arthur,2013,Memphis Grizzlies,24,NBA,PF,362,33,654
Darrell Arthur,2014,Denver Nuggets,25,NBA,SF,401,61,655
Darrell Arthur,2015,Denver Nuggets,26,NBA,PF,286,41,656
John Arthurs,1970,Milwaukee Bucks,22,NBA,no pos,35,17,657
Omer Asik,2011,Chicago Bulls,24,NBA,C,229,32,658
Omer Asik,2012,Chicago Bulls,25,NBA,C,205,32,659
Omer Asik,2013,Houston Rockets,26,NBA,C,832,75,660
Omer Asik,2014,Houston Rockets,27,NBA,C,280,25,661
Omer Asik,2015,New Orleans Pelicans,28,NBA,C,314,41,662
Vincent Askew,1988,Philadelphia 76ers,21,NBA,SG,52,33,663
Vincent Askew,1991,Golden State Warriors,24,NBA,SG,33,13,664
Vincent Askew,1992,Golden State Warriors,25,NBA,SG,498,188,665
Vincent Askew,1993,TOT,26,NBA,SG,411,122,666
Vincent Askew,1994,Oklahoma City Thunder,27,NBA,SG,727,194,667
Vincent Askew,1995,Oklahoma City Thunder,28,NBA,SG,703,176,668
Vincent Askew,1996,Oklahoma City Thunder,29,NBA,SG,582,163,669
Vincent Askew,1997,TOT,30,NBA,SG,239,90,670
Vincent Askew,1998,Portland Trail Blazers,31,NBA,SG,66,38,671
Keith Askins,1991,Miami Heat,23,NBA,SF,86,19,672
Keith Askins,1992,Miami Heat,24,NBA,SF,219,38,673
Keith Askins,1993,Miami Heat,25,NBA,SF,227,31,674
Keith Askins,1994,Miami Heat,26,NBA,SF,85,13,675
Keith Askins,1995,Miami Heat,27,NBA,SF,229,39,676
Keith Askins,1996,Miami Heat,28,NBA,SF,458,121,677
Keith Askins,1997,Miami Heat,29,NBA,SF,384,75,678
Keith Askins,1998,Miami Heat,30,NBA,SF,111,29,679
Keith Askins,1999,Miami Heat,31,NBA,SF,53,10,680
Don Asmonga,1954,Baltimore Bullets,25,NBA,no pos,5,5,681
Dick Atha,1956,New York Knicks,24,NBA,SG,93,32,682
Dick Atha,1958,Detroit Pistons,26,NBA,SG,44,19,683
Chucky Atkins,2000,Orlando Magic,25,NBA,PG,782,306,684
Chucky Atkins,2001,Detroit Pistons,26,NBA,PG,971,330,685
Chucky Atkins,2002,Detroit Pistons,27,NBA,PG,957,263,686
Chucky Atkins,2003,Detroit Pistons,28,NBA,PG,462,175,687
Chucky Atkins,2004,TOT,29,NBA,PG,538,223,688
Chucky Atkins,2005,Los Angeles Lakers,30,NBA,PG,1115,358,689
Chucky Atkins,2006,TOT,31,NBA,PG,678,198,690
Chucky Atkins,2007,Memphis Grizzlies,32,NBA,PG,988,346,691
Chucky Atkins,2008,Denver Nuggets,33,NBA,SG,113,47,692
Chucky Atkins,2009,TOT,34,NBA,PG,98,59,693
Chucky Atkins,2010,Detroit Pistons,35,NBA,PG,161,91,694
Al Attles,1961,Golden State Warriors,24,NBA,PG,541,174,695
Al Attles,1962,Golden State Warriors,25,NBA,PG,844,333,696
Al Attles,1963,Golden State Warriors,26,NBA,PG,735,184,697
Al Attles,1964,Golden State Warriors,27,NBA,PG,763,197,698
Al Attles,1965,Golden State Warriors,28,NBA,PG,679,205,699
Al Attles,1966,Golden State Warriors,29,NBA,PG,882,225,700
Al Attles,1967,Golden State Warriors,30,NBA,PG,512,269,701
Al Attles,1968,Golden State Warriors,31,NBA,PG,654,390,702
Al Attles,1969,Golden State Warriors,32,NBA,PG,419,306,703
Al Attles,1970,Golden State Warriors,33,NBA,PG,231,142,704
Al Attles,1971,Golden State Warriors,34,NBA,PG,68,58,705
Chet Aubuchon,1947,Detroit Falcons,30,BAA,no pos,65,20,706
Stacey Augmon,1992,Atlanta Hawks,23,NBA,SG,1094,201,707
Stacey Augmon,1993,Atlanta Hawks,24,NBA,SG,1021,170,708
Stacey Augmon,1994,Atlanta Hawks,25,NBA,SG,1212,187,709
Stacey Augmon,1995,Atlanta Hawks,26,NBA,SG,1053,197,710
Stacey Augmon,1996,Atlanta Hawks,27,NBA,SF,976,137,711
Stacey Augmon,1997,TOT,28,NBA,SG,279,56,712
Stacey Augmon,1998,Portland Trail Blazers,29,NBA,SG,403,88,713
Stacey Augmon,1999,Portland Trail Blazers,30,NBA,SF,208,58,714
Stacey Augmon,2000,Portland Trail Blazers,31,NBA,SG,203,53,715
Stacey Augmon,2001,Portland Trail Blazers,32,NBA,SG,311,98,716
Stacey Augmon,2002,Charlotte Hornets,33,NBA,SG,357,103,717
Stacey Augmon,2003,New Orleans Pelicans,34,NBA,SG,212,69,718
Stacey Augmon,2004,New Orleans Pelicans,35,NBA,SF,397,85,719
Stacey Augmon,2005,Orlando Magic,36,NBA,SF,193,36,720
Stacey Augmon,2006,Orlando Magic,37,NBA,SF,71,23,721
D.J. Augustin,2009,Charlotte Hornets,21,NBA,PG,850,250,722
D.J. Augustin,2010,Charlotte Hornets,22,NBA,PG,508,193,723
D.J. Augustin,2011,Charlotte Hornets,23,NBA,PG,1178,498,724
D.J. Augustin,2012,Charlotte Hornets,24,NBA,PG,532,307,725
D.J. Augustin,2013,Indiana Pacers,25,NBA,PG,356,170,726
D.J. Augustin,2014,TOT,26,NBA,PG,930,313,727
D.J. Augustin,2015,Detroit Pistons,27,NBA,PG,455,216,728
James Augustine,2007,Orlando Magic,22,NBA,PF,2,2,729
James Augustine,2008,Orlando Magic,23,NBA,PF,40,2,730
Isaac Austin,1992,Utah Jazz,22,NBA,C,61,5,731
Isaac Austin,1993,Utah Jazz,23,NBA,C,129,6,732
Isaac Austin,1994,Philadelphia 76ers,24,NBA,C,72,17,733
Isaac Austin,1997,Miami Heat,27,NBA,C,792,101,734
Isaac Austin,1998,TOT,28,NBA,C,1055,175,735
Isaac Austin,1999,Orlando Magic,29,NBA,C,477,89,736
Isaac Austin,2000,Washington Wizards,30,NBA,C,397,74,737
Isaac Austin,2001,Memphis Grizzlies,31,NBA,C,226,58,738
Isaac Austin,2002,Memphis Grizzlies,32,NBA,C,76,13,739
Johnny Austin,1967,Washington Wizards,22,NBA,SG,23,4,740
Johnny Austin,1968,Brooklyn Nets,23,ABA,SG,317,58,741
Ken Austin,1984,Detroit Pistons,22,NBA,SF,12,1,742
Anthony Avent,1993,Milwaukee Bucks,23,NBA,PF,806,91,743
Anthony Avent,1994,TOT,24,NBA,PF,389,65,744
Anthony Avent,1995,Orlando Magic,25,NBA,PF,258,41,745
Anthony Avent,1996,Memphis Grizzlies,26,NBA,PF,415,69,746
Anthony Avent,1999,Utah Jazz,29,NBA,PF,9,1,747
Anthony Avent,2000,Los Angeles Clippers,30,NBA,PF,81,11,748
Bird Averitt,1974,San Antonio Spurs,21,ABA,SG,851,132,749
Bird Averitt,1975,Kentucky Colonels,22,ABA,SG,1100,319,750
Bird Averitt,1976,Kentucky Colonels,23,ABA,SG,1398,297,751
Bird Averitt,1977,Los Angeles Clippers,24,NBA,SG,589,134,752
Bird Averitt,1978,TOT,25,NBA,SG,496,196,753
William Avery,2000,Minnesota Timberwolves,20,NBA,PG,154,88,754
William Avery,2001,Minnesota Timberwolves,21,NBA,PG,154,75,755
William Avery,2002,Minnesota Timberwolves,22,NBA,PG,71,36,756
Dennis Awtrey,1971,Philadelphia 76ers,22,NBA,C,504,89,757
Dennis Awtrey,1972,Philadelphia 76ers,23,NBA,C,245,51,758
Dennis Awtrey,1973,TOT,24,NBA,C,378,224,759
Dennis Awtrey,1974,Chicago Bulls,25,NBA,C,184,86,760
Dennis Awtrey,1975,Phoenix Suns,26,NBA,C,810,342,761
Dennis Awtrey,1976,Phoenix Suns,27,NBA,C,359,159,762
Dennis Awtrey,1977,Phoenix Suns,28,NBA,C,411,182,763
Dennis Awtrey,1978,Phoenix Suns,29,NBA,C,293,163,764
Dennis Awtrey,1979,TOT,30,NBA,C,129,69,765
Dennis Awtrey,1980,Chicago Bulls,31,NBA,C,86,40,766
Dennis Awtrey,1981,Oklahoma City Thunder,32,NBA,C,102,54,767
Dennis Awtrey,1982,Portland Trail Blazers,33,NBA,C,15,8,768
Gustavo Ayon,2012,New Orleans Pelicans,26,NBA,PF,319,74,769
Gustavo Ayon,2013,TOT,27,NBA,C,204,71,770
Gustavo Ayon,2014,Atlanta Hawks,28,NBA,C,112,28,771
Jeff Ayres,2010,Portland Trail Blazers,22,NBA,C,104,1,772
Jeff Ayres,2012,Indiana Pacers,24,NBA,C,34,4,773
Jeff Ayres,2013,Indiana Pacers,25,NBA,PF,145,15,774
Jeff Ayres,2014,San Antonio Spurs,26,NBA,PF,240,60,775
Jeff Ayres,2015,San Antonio Spurs,27,NBA,PF,83,11,776
Kelenna Azubuike,2007,Golden State Warriors,23,NBA,SG,291,28,777
Kelenna Azubuike,2008,Golden State Warriors,24,NBA,SG,692,75,778
Kelenna Azubuike,2009,Golden State Warriors,25,NBA,SF,1063,117,779
