breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,name,year,team_name,age,lg_name,pos_name,index,x,y
name,Rick Barry,PTS,0.997264455,0.040862061,Top1,Point,0.040750281,64,25266,*,*,Golden State Warriors,*,*,*,580,8.636726,5.2249403
year,1995,PTS,1.0,0.040862061,Change Point,Shape,0.040862061,120,25266,*,*,Golden State Warriors,*,*,*,581,49.243675,36.84201
year,1967,PTS,0.91571754,0.040862061,Outlier,Shape,0.037418106,173,25266,*,*,Golden State Warriors,*,*,*,582,49.243576,36.84133
lg_name,NBA,PTS,0.94421769,0.040862061,Attribution,Point,0.038582681,224,25266,*,*,Golden State Warriors,*,*,*,583,8.69375,5.2047005
year,1996,AST,1.0,0.040862061,Change Point,Shape,0.040862061,420,25266,*,*,Golden State Warriors,*,*,*,584,-33.35973,10.760568
year,1994,AST,0.922438736,0.040862061,Outlier,Shape,0.037692748,461,25266,*,*,Golden State Warriors,*,*,*,585,-33.358776,10.761149
lg_name,NBA,AST,0.947219415,0.040862061,Attribution,Point,0.038705337,523,25266,*,*,Golden State Warriors,*,*,*,586,-9.467974,10.762795
name,Hal Greer,PTS,0.999999915,0.038144281,Top1,Point,0.038144277,63,182486,*,*,Philadelphia 76ers,*,NBA,*,587,-4.754962,-2.4065661
year,1971,PTS,1.0,0.038144281,Change Point,Shape,0.038144281,104,182486,*,*,Philadelphia 76ers,*,NBA,*,588,8.103466,24.007341
year,1967,PTS,0.954392353,0.038144281,Outlier,Shape,0.03640461,158,182486,*,*,Philadelphia 76ers,*,NBA,*,589,8.103431,24.007395
year,1976,AST,1.0,0.038144281,Change Point,Shape,0.038144281,404,182486,*,*,Philadelphia 76ers,*,NBA,*,590,62.393124,-25.036785
year,1981,AST,0.985469858,0.038144281,Outlier,Shape,0.037590039,460,182486,*,*,Philadelphia 76ers,*,NBA,*,591,62.394264,-25.034672
name,Dominique Wilkins,PTS,1.0,0.039288609,Top1,Point,0.039288609,70,182480,*,*,Atlanta Hawks,*,NBA,*,592,-4.0561852,-2.5393481
year,1956,PTS,1.0,0.039288609,Change Point,Shape,0.039288609,107,182480,*,*,Atlanta Hawks,*,NBA,*,593,7.280658,23.31322
year,1957,AST,1.0,0.039288609,Change Point,Shape,0.039288609,407,182480,*,*,Atlanta Hawks,*,NBA,*,594,62.346256,-27.666416
year,1961,AST,0.936994548,0.039288609,Outlier,Shape,0.036813213,450,182480,*,*,Atlanta Hawks,*,NBA,*,595,62.342266,-27.666792
name,Patrick Ewing,PTS,1.0,0.039240929,Top1,Point,0.039240929,71,182490,*,*,New York Knicks,*,NBA,*,596,-5.0014315,-2.806225
year,1955,PTS,1.0,0.039240929,Change Point,Shape,0.039240929,144,182490,*,*,New York Knicks,*,NBA,*,597,8.601564,22.722485
year,1970,PTS,0.930048173,0.039240929,Outlier,Shape,0.036495954,170,182490,*,*,New York Knicks,*,NBA,*,598,8.601564,22.722485
year,1997,AST,1.0,0.039240929,Change Point,Shape,0.039240929,444,182490,*,*,New York Knicks,*,NBA,*,599,61.61941,-26.300577
year,1978,AST,0.97398877,0.039240929,Outlier,Shape,0.038220224,471,182490,*,*,New York Knicks,*,NBA,*,600,61.625008,-26.301073
name,Patrick Ewing,PTS,1.0,0.041005102,Top1,Point,0.041005102,72,25270,*,*,New York Knicks,*,*,*,601,8.862209,2.1109884
year,1952,PTS,1.0,0.041005102,Change Point,Shape,0.041005102,122,25270,*,*,New York Knicks,*,*,*,602,47.358566,38.85832
year,1970,PTS,0.920163504,0.041005102,Outlier,Shape,0.037731398,157,25270,*,*,New York Knicks,*,*,*,603,47.35857,38.85833
lg_name,NBA,PTS,0.944677471,0.041005102,Attribution,Point,0.038736596,234,25270,*,*,New York Knicks,*,*,*,604,8.893187,2.0948818
year,1952,AST,1.0,0.041005102,Change Point,Shape,0.041005102,422,25270,*,*,New York Knicks,*,*,*,605,-34.098797,9.399602
year,1978,AST,0.962484013,0.041005102,Outlier,Shape,0.039466755,457,25270,*,*,New York Knicks,*,*,*,606,-34.09972,9.399991
lg_name,NBA,AST,0.947204879,0.041005102,Attribution,Point,0.038840232,534,25270,*,*,New York Knicks,*,*,*,607,-10.098337,10.827417
name,Hal Greer,PTS,0.999999915,0.038144281,Top1,Point,0.038144277,73,25267,*,*,Philadelphia 76ers,*,*,*,608,9.584004,3.6645935
year,1971,PTS,1.0,0.038144281,Change Point,Shape,0.038144281,101,25267,*,*,Philadelphia 76ers,*,*,*,609,48.420235,37.90248
year,1967,PTS,0.954392353,0.038144281,Outlier,Shape,0.03640461,161,25267,*,*,Philadelphia 76ers,*,*,*,610,48.420094,37.902786
lg_name,NBA,PTS,0.952209648,0.038144281,Attribution,Point,0.036321352,217,25267,*,*,Philadelphia 76ers,*,*,*,611,9.621355,3.6466682
year,1976,AST,1.0,0.038144281,Change Point,Shape,0.038144281,401,25267,*,*,Philadelphia 76ers,*,*,*,612,-35.650337,9.260189
year,1981,AST,0.985469858,0.038144281,Outlier,Shape,0.037590039,455,25267,*,*,Philadelphia 76ers,*,*,*,613,-35.650246,9.260191
lg_name,NBA,AST,0.952209648,0.038144281,Attribution,Point,0.036321352,511,25267,*,*,Philadelphia 76ers,*,*,*,614,-10.468455,10.425955
name,Kobe Bryant,PTS,1.0,0.039097888,Top1,Point,0.039097888,74,25260,*,*,Los Angeles Lakers,*,*,*,615,10.359291,5.1991596
year,1955,PTS,1.0,0.039097888,Change Point,Shape,0.039097888,108,25260,*,*,Los Angeles Lakers,*,*,*,616,49.784393,38.426918
year,1972,PTS,0.920686803,0.039097888,Outlier,Shape,0.035996909,154,25260,*,*,Los Angeles Lakers,*,*,*,617,49.78431,38.42688
lg_name,NBA,PTS,0.949080472,0.039097888,Attribution,Point,0.037107042,221,25260,*,*,Los Angeles Lakers,*,*,*,618,10.39167,5.184829
year,1961,AST,1.0,0.039097888,Change Point,Shape,0.039097888,408,25260,*,*,Los Angeles Lakers,*,*,*,619,-32.56743,9.489832
year,1985,AST,0.976148515,0.039097888,Outlier,Shape,0.038165345,470,25260,*,*,Los Angeles Lakers,*,*,*,620,-32.56628,9.490045
lg_name,NBA,AST,0.949108562,0.039097888,Attribution,Point,0.03710814,520,25260,*,*,Los Angeles Lakers,*,*,*,621,-9.684593,11.263197
name,John Havlicek,PTS,0.999999998,0.040528298,Top1,Point,0.040528298,97,25255,*,*,Boston Celtics,*,*,*,622,11.289855,3.9086637
year,1952,PTS,1.0,0.040528298,Change Point,Shape,0.040528298,116,25255,*,*,Boston Celtics,*,*,*,623,48.83874,38.93039
lg_name,NBA,PTS,0.946167179,0.040528298,Attribution,Point,0.038346546,218,25255,*,*,Boston Celtics,*,*,*,624,11.348232,3.8753755
year,1952,AST,1.0,0.040528298,Change Point,Shape,0.040528298,416,25255,*,*,Boston Celtics,*,*,*,625,-33.087025,8.025647
year,1990,AST,0.93976344,0.040528298,Outlier,Shape,0.0380870129999999,453,25255,*,*,Boston Celtics,*,*,*,626,-33.086987,8.025623
lg_name,NBA,AST,0.947606642,0.040528298,Attribution,Point,0.038404885,508,25255,*,*,Boston Celtics,*,*,*,627,-10.199671,11.509227
name,Dominique Wilkins,PTS,1.0,0.039288609,Top1,Point,0.039288609,98,25261,*,*,Atlanta Hawks,*,*,*,628,10.45441,2.1753407
year,1956,PTS,1.0,0.039288609,Change Point,Shape,0.039288609,118,25261,*,*,Atlanta Hawks,*,*,*,629,48.536873,38.927036
lg_name,NBA,PTS,0.952209648,0.039288609,Attribution,Point,0.037410993,244,25261,*,*,Atlanta Hawks,*,*,*,630,10.516562,2.150191
year,1957,AST,1.0,0.039288609,Change Point,Shape,0.039288609,418,25261,*,*,Atlanta Hawks,*,*,*,631,-34.832153,7.9389167
year,1961,AST,0.936994548,0.039288609,Outlier,Shape,0.036813213,451,25261,*,*,Atlanta Hawks,*,*,*,632,-34.832184,7.938918
lg_name,NBA,AST,0.952209648,0.039288609,Attribution,Point,0.037410993,521,25261,*,*,Atlanta Hawks,*,*,*,633,-10.791489,10.906477
lg_name,NBA,PTS,0.952209648,0.0255566679999999,Attribution,Point,0.024335306,200,25282,*,*,Utah Jazz,*,*,*,634,17.085762,0.26641226
lg_name,NBA,PTS,0.840785039,0.0290373339999999,Attribution,Point,0.024414156,202,25275,*,*,Brooklyn Nets,*,*,*,635,16.822102,-0.5302088
lg_name,NBA,PTS,0.952209648,0.027845325,Attribution,Point,0.026514587,203,25273,*,*,Phoenix Suns,*,*,*,636,17.346455,-0.49844268
lg_name,NBA,PTS,0.8356255029999999,0.0296094979999999,Attribution,Point,0.024742452,205,25283,*,*,Indiana Pacers,*,*,*,637,17.562202,-0.083498165
lg_name,NBA,PTS,0.850178083,0.0298479,Attribution,Point,0.02537603,206,25281,*,*,San Antonio Spurs,*,*,*,638,16.817167,-0.30089897
lg_name,NBA,PTS,0.952209648,0.0338530489999999,Attribution,Point,0.0322352,212,25276,*,*,Washington Wizards,*,*,*,639,15.971065,0.4612961
lg_name,NBA,AST,0.952209648,0.0338530489999999,Attribution,Point,0.0322352,512,25276,*,*,Washington Wizards,*,*,*,640,-12.166505,12.637144
lg_name,NBA,PTS,0.952209648,0.0271778,Attribution,Point,0.0258789629999999,214,25288,*,*,Cleveland Cavaliers,*,*,*,641,17.303967,0.36478272
lg_name,NBA,PTS,0.952209648,0.029800219,Attribution,Point,0.028376056,219,25257,*,*,Oklahoma City Thunder,*,*,*,642,14.390427,1.3080868
year,-1,AST,0.269086124,0.029800219,Trend,Shape,0.008018826,300,25257,*,*,Oklahoma City Thunder,*,*,*,643,-33.9523,5.756384
lg_name,NBA,AST,0.952209648,0.029800219,Attribution,Point,0.028376056,504,25257,*,*,Oklahoma City Thunder,*,*,*,644,-11.5591955,12.294475
lg_name,NBA,PTS,0.952209648,0.029228055,Attribution,Point,0.027831236,220,25259,*,*,Los Angeles Clippers,*,*,*,645,15.970973,0.46084866
lg_name,NBA,AST,0.952209648,0.029228055,Attribution,Point,0.027831236,501,25259,*,*,Los Angeles Clippers,*,*,*,646,-12.169904,12.633865
year,-1,AST,0.269086124,0.029800219,Trend,Shape,0.008018826,301,182476,*,*,Oklahoma City Thunder,*,NBA,*,647,64.45086,-28.01366
year,-1,AST,0.534221606,0.0186430169999999,Trend,Shape,0.009959503,303,492969,*,*,*,*,BAA,no pos,648,64.01429,-2.3749757
year,-1,AST,0.5964987939999999,0.020693272,Trend,Shape,0.012343512,310,156900,*,*,*,*,BAA,*,649,-11.257342,-30.933292
